pore_id,pore_volume_m3,pore_radius_m,pore_shape_factor,pore_clay_volume
1955,4.60992e-16,5.251028e-06,0.07958954,0.0
1956,9.00032e-16,3.917949e-06,0.01976424,0.0
1957,1.558592e-15,5.324219e-06,0.05285976,0.0
1958,1.931776e-15,4.711142e-06,0.079,0.0
1959,7.90272e-16,3.928036e-06,0.02684183,0.0
1960,1.668352e-15,4.711143e-06,0.01465411,0.0
1961,2.217152e-15,4.810974e-06,0.03409102,0.0
1962,2.019584e-15,4.808712e-06,0.02421412,0.0
1963,1.031744e-15,5.251028e-06,0.0326713,0.0
1964,1.185408e-15,3.410963e-06,0.04419417,0.0
1965,6.278272e-15,5.4614e-06,0.01474102,0.0
1966,5.488e-16,3.407848e-06,0.06308676,0.0
1967,2.63424e-16,3.407944e-06,0.02885647,0.0
1968,7.200256e-15,6.719904e-06,0.05080456,0.0
1969,2.85376e-16,4.131818e-06,0.03570831,0.0
1970,1.97568e-15,4.711142e-06,0.02795085,0.0
1971,1.382976e-15,4.134575e-06,0.05,0.0
1972,1.382976e-15,4.806216e-06,0.05,0.0
1973,5.488e-16,4.807248e-06,0.05952278,0.0
1974,5.92704e-16,4.711143e-06,0.06437492,0.0
1975,4.763584e-15,6.689115e-06,0.03673356,0.0
1976,9.65888e-16,4.134389e-06,0.0625,0.0
1977,7.46368e-16,4.807152e-06,0.0776032,0.0
1978,5.26848e-16,4.807762e-06,0.05141832,0.0
1979,6.36608e-16,3.408257e-06,0.02179305,0.0
1980,1.053696e-15,4.14419e-06,0.0223978,0.0
1981,8.100288e-15,6.801812e-06,0.04252306,0.0
1982,8.12224e-16,4.711144e-06,0.04298517,0.0
1983,1.558592e-15,3.408846e-06,0.01515848,0.0
1984,1.031744e-15,4.711158e-06,0.05256123,0.0
1985,8.34176e-16,3.92245e-06,0.02588835,0.0
1986,1.668352e-15,4.809982e-06,0.03997648,0.0
1987,9.43936e-16,3.408005e-06,0.02953858,0.0
1988,9.43936e-16,3.915547e-06,0.019765,0.0
1989,6.14656e-16,4.711149e-06,0.06593795,0.0
1990,1.119552e-15,3.407978e-06,0.02209709,0.0
1991,1.075648e-15,4.711142e-06,0.02768213,0.0
1992,1.20736e-15,3.411558e-06,0.01753204,0.0
1993,1.141504e-15,3.91666e-06,0.01041821,0.0
1994,5.400192e-15,6.986843e-06,0.03415338,0.0
1995,1.800064e-15,6.415555e-06,0.06670816,0.0
1996,7.46368e-16,3.409336e-06,0.03227932,0.0
1997,1.20736e-15,4.711151e-06,0.0625,0.0
1998,1.931776e-15,4.291534e-06,0.02795085,0.0
1999,4.60992e-16,4.807874e-06,0.06606721,0.0
2000,8.12224e-16,4.288707e-06,0.02917056,0.0
2001,1.163456e-15,3.408023e-06,0.01400058,0.0
2002,9.00032e-16,4.127292e-06,0.01792781,0.0
2003,4.17088e-16,4.131222e-06,0.07270567,0.0
2004,7.24416e-16,3.408009e-06,0.01277107,0.0
2005,3.2928e-15,4.8078e-06,0.03003163,0.0
2006,2.809856e-15,6.799399e-06,0.05547793,0.0
2007,4.82944e-16,4.810407e-06,0.07120976,0.0
2008,9.21984e-16,4.711143e-06,0.07009632,0.0
2009,1.163456e-15,3.408106e-06,0.0125,0.0
2010,4.675776e-15,7.054271e-06,0.03346932,0.0
2011,5.04896e-16,4.129167e-06,0.0460394,0.0
2012,6.36608e-16,4.129084e-06,0.03125,0.0
2013,1.580544e-15,4.806747e-06,0.06849923,0.0
2014,1.053696e-15,4.291836e-06,0.04404526,0.0
2015,9.65888e-16,4.810987e-06,0.07738416,0.0
2016,1.119552e-15,4.711304e-06,0.04951554,0.0
2017,1.009792e-15,3.407845e-06,0.05,0.0
2018,3.95136e-16,4.129884e-06,0.06409635,0.0
2019,1.185408e-15,3.916857e-06,0.03699097,0.0
2020,8.56128e-16,4.126871e-06,0.03213951,0.0
2021,1.031744e-15,3.408978e-06,0.02551552,0.0
2022,1.163456e-15,5.251028e-06,0.02195319,0.0
2023,3.204992e-15,6.001286e-06,0.02343919,0.0
2024,8.34176e-16,3.407863e-06,0.01160596,0.0
2025,1.339072e-15,4.904434e-06,0.05145883,0.0
2026,1.273216e-15,3.408155e-06,0.0585494,0.0
2027,6.80512e-16,4.807082e-06,0.07271631,0.0
2028,2.546432e-15,5.6705e-06,0.08128674,0.0
2029,8.7808e-16,4.711143e-06,0.03671086,0.0
2030,4.60992e-16,4.806912e-06,0.05849484,0.0
2031,2.85376e-16,3.919502e-06,0.05139743,0.0
2032,4.82944e-16,3.415296e-06,0.06000958,0.0
2033,7.90272e-16,4.293352e-06,0.02795085,0.0
2034,5.26848e-16,4.134083e-06,0.04541518,0.0
2035,1.295168e-15,4.711154e-06,0.05,0.0
2036,9.8784e-16,4.808801e-06,0.04073119,0.0
2037,9.8784e-16,3.917371e-06,0.03125,0.0
2038,2.502528e-15,5.251028e-06,0.05,0.0
2039,6.5856e-16,3.420035e-06,0.04523041,0.0
2040,3.40256e-15,6.159414e-06,0.03479404,0.0
2041,4.17088e-16,5.251028e-06,0.07676579,0.0
2042,1.931776e-15,4.811893e-06,0.02405802,0.0
2043,8.12224e-16,3.917252e-06,0.04671242,0.0
2044,1.470784e-15,4.81094e-06,0.02642992,0.0
2045,7.02464e-16,4.291384e-06,0.04889475,0.0
2046,1.0976e-15,3.916622e-06,0.01976424,0.0
2047,8.12224e-16,4.711142e-06,0.03326929,0.0
2048,1.0976e-15,4.711142e-06,0.0625,0.0
2049,1.141504e-15,3.408434e-06,0.01974113,0.0
2050,9.43936e-16,4.140922e-06,0.06395688,0.0
2051,1.20736e-15,3.920462e-06,0.03661165,0.0
2052,6.080704e-15,6.001286e-06,0.0631038,0.0
2053,6.5856e-15,6.722685e-06,0.03956744,0.0
2054,1.909824e-15,4.81191e-06,0.04159039,0.0
2055,1.361024e-15,4.806667e-06,0.015625,0.0
2056,1.229312e-15,3.916935e-06,0.04794105,0.0
2057,4.631872e-15,6.033374e-06,0.03114418,0.0
2058,1.6464e-15,3.934507e-06,0.06776388,0.0
2059,5.04896e-16,4.899292e-06,0.05007408,0.0
2060,9.00032e-16,3.412821e-06,0.02694594,0.0
2061,1.119552e-15,4.305322e-06,0.02773411,0.0
2062,3.380608e-15,6.420465e-06,0.0351064,0.0
2063,1.404928e-15,4.711146e-06,0.05028752,0.0
2064,5.04896e-16,3.92498e-06,0.06238829,0.0
2065,1.97568e-15,4.71115e-06,0.02986743,0.0
2066,8.56128e-16,3.923691e-06,0.08230964,0.0
2067,4.3904e-16,3.40818e-06,0.04060004,0.0
2068,9.43936e-16,4.14415e-06,0.0625,0.0
2069,1.668352e-15,4.13162e-06,0.03802016,0.0
2070,9.21984e-16,4.711142e-06,0.06940942,0.0
2071,8.253952e-15,6.69157e-06,0.07168534,0.0
2072,6.80512e-16,3.408776e-06,0.05104251,0.0
2073,3.907456e-15,6.062859e-06,0.03129306,0.0
2074,5.04896e-16,3.92286e-06,0.0864638,0.0
2075,3.07328e-16,4.807609e-06,0.0557784,0.0
2076,4.873344e-15,6.319596e-06,0.01767554,0.0
2077,9.65888e-16,3.408396e-06,0.04681415,0.0
2078,5.488e-16,4.13517e-06,0.03701349,0.0
2079,3.600128e-15,4.711143e-06,0.02403881,0.0
2080,1.843968e-15,3.925355e-06,0.05821698,0.0
2081,1.558592e-15,4.897635e-06,0.05009754,0.0
2082,5.70752e-16,4.806479e-06,0.05141829,0.0
2083,1.134918e-14,8.728064e-06,0.03125,0.0
2084,3.644032e-15,4.900997e-06,0.02795085,0.0
2085,1.448832e-15,4.711145e-06,0.05799546,0.0
2086,2.392768e-15,4.711149e-06,0.01976424,0.0
2087,1.20736e-15,3.41236e-06,0.01990115,0.0
2088,1.382976e-15,4.806299e-06,0.04491871,0.0
2089,1.843968e-15,4.137641e-06,0.03128018,0.0
2090,1.163456e-15,4.808408e-06,0.07264709,0.0
2091,1.492736e-15,3.918049e-06,0.02083333,0.0
2092,1.580544e-15,4.711143e-06,0.03580339,0.0
2093,1.075648e-15,4.711145e-06,0.05964245,0.0
2094,2.019584e-15,4.808381e-06,0.06299632,0.0
2095,8.12224e-16,3.408343e-06,0.02938705,0.0
2096,1.119552e-15,5.251031e-06,0.05431468,0.0
2097,3.051328e-15,8.810742e-06,0.02900298,0.0
2098,1.20736e-15,4.143186e-06,0.02999233,0.0
2099,7.6832e-16,4.711163e-06,0.0625,0.0
2100,1.800064e-15,8.333414e-06,0.0500103,0.0
2101,1.229312e-15,4.711142e-06,0.01071866,0.0
2102,2.85376e-16,3.407861e-06,0.02706799,0.0
2103,5.641664e-15,6.034153e-06,0.03194746,0.0
2104,1.6464e-15,3.9168e-06,0.02858944,0.0
2105,4.60992e-16,3.409637e-06,0.03409881,0.0
2106,6.5856e-16,4.810942e-06,0.08333206,0.0
2107,1.0976e-15,4.135005e-06,0.04762686,0.0
2108,1.492736e-15,3.407829e-06,0.02209709,0.0
2109,5.70752e-16,4.292909e-06,0.06687323,0.0
2110,5.092864e-15,6.415555e-06,0.02899598,0.0
2111,1.119552e-15,4.711144e-06,0.0739431,0.0
2112,4.28064e-15,6.001286e-06,0.05040883,0.0
2113,2.370816e-15,3.408375e-06,0.02083333,0.0
2114,1.339072e-15,4.158004e-06,0.01615282,0.0
2115,1.97568e-15,4.808729e-06,0.06466683,0.0
2116,1.86592e-15,5.667527e-06,0.05278855,0.0
2117,1.668352e-15,5.739362e-06,0.05820209,0.0
2118,2.941568e-15,6.415555e-06,0.03666279,0.0
2119,6.14656e-16,3.408024e-06,0.02995218,0.0
2120,1.053696e-15,4.812843e-06,0.05476681,0.0
2121,9.00032e-16,4.711156e-06,0.05550279,0.0
2122,8.7808e-17,3.917676e-06,0.02967384,0.0
2123,1.53664e-15,4.810202e-06,0.01733438,0.0
2124,1.20736e-15,3.407975e-06,0.01733683,0.0
